"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Snhg11",9.40776590634862,1.987380215338,0.616860476812582,3.22176616924319,0.00127403064467955,0.178820424683478,"Snhg11"
"Ppp1r16b",6.83665647116809,1.5559843654607,0.589985307444641,2.63732731277668,0.00835621594024518,0.41878599584001,"Ppp1r16b"
"Matn4",3.69758441468309,1.96671685719458,0.892988368783797,2.20239918675889,0.0276371232828941,0.692084701769213,"Matn4"
"Atp9a",5.53360529418439,1.48919665308543,0.742082008145778,2.00678177982842,0.0447729037429537,0.822024634062974,"Atp9a"
"Npepl1",53.9537995915186,-0.436663368710666,0.215217782817354,-2.02893721417641,0.0424646857276153,0.808759075537437,"Npepl1"
"Ctsz",1595.4410323475,-0.240204051856154,0.0903311965076106,-2.65914834678312,0.00783384612951927,0.406680349984039,"Ctsz"
"Atp5e",620.29299396419,-0.429496037569557,0.127801351710837,-3.36065332502378,0.000777583583339902,0.137637622402009,"Atp5e"
"Phactr3",4.94516198390567,1.61030319546507,0.748082165557163,2.15257530470031,0.0313520711036568,0.734117250185674,"Phactr3"
"Rps21",2907.42737415976,-0.394740468729866,0.130696175276137,-3.02029089907071,0.00252532012265902,0.258651932202796,"Rps21"
"Nkain4",2.46705529232001,2.8299466934055,1.17512268510663,2.40821382249864,0.0160307889548758,0.555652559841411,"Nkain4"
"Fabp5",21.9164180380744,0.93161565917193,0.385630639898475,2.41582375149754,0.0156996586133363,0.549198211615446,"Fabp5"
"Car2",36.880621653326,0.963151097860781,0.280450996264723,3.43429372934601,0.000594100040373435,0.116453851017338,"Car2"
"Sec62",409.527749230267,-0.290917985646466,0.107288652231334,-2.711544786854,0.00669704931722499,0.393021836994463,"Sec62"
"Cldn11",19.7507852249133,2.5129658347854,0.743346526158045,3.38061152686561,0.000723247170684768,0.132616980576754,"Cldn11"
"Gnb4",2.1410103305372,2.65081962501589,1.18463147365149,2.23767448693985,0.025242290184198,0.679520454301222,"Gnb4"
"Ttc14",178.104316103891,0.369312443434481,0.140906433348037,2.62097644982812,0.0087678318493235,0.429661552995512,"Ttc14"
"Sox2ot",6.5905164333923,2.67015738771027,0.697928076374757,3.82583460688363,0.000130329774109521,0.0423348343386043,"Sox2ot"
"Ndufc1",155.60970162385,-0.415415562897817,0.169278472342429,-2.45403657741833,0.0141262611756245,0.525442868117553,"Ndufc1"
"Arhgef26",1.32907136516322,2.96344786998962,1.36241940532975,2.17513627477462,0.0296199058382959,NA,"Arhgef26"
"Ssr3",164.919344200682,-0.378017711329462,0.137210783030999,-2.75501460584231,0.00586895154472629,0.387930872744147,"Ssr3"
