"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Gm44777",7.59588060110823,-1.13088012376285,0.547289020600656,-2.06633073421004,0.0387972612992821,0.999789643489582,"Gm44777"
"Tbx6",7.37462621935976,-1.15744547784617,0.538228943841812,-2.15047052205046,0.0315180152693283,0.999789643489582,"Tbx6"
"Htra1",6.62500779486472,2.12897945742708,0.658239311155801,3.23435477241371,0.00121917907407542,0.296637026184967,"Htra1"
"Ppp2r2d",65.8061199276382,0.389130081894617,0.185307150959397,2.09991940343349,0.0357359315792855,0.999789643489582,"Ppp2r2d"
"Igf2",21.7548349031063,1.16095282536152,0.34319671351115,3.38276207101208,0.000717607734824287,0.212014642369068,"Igf2"
"Arglu1",504.464466098262,-0.264783502599529,0.109439519344642,-2.41945052559749,0.0155439750526033,0.999789643489582,"Arglu1"
"Asah1",490.972185901228,-0.230419303983504,0.0875970441287889,-2.63044611008486,0.00852728878912591,0.946872436349586,"Asah1"
"Tlr3",104.208090152179,-0.510533355121541,0.15714453950925,-3.24881384180383,0.00115887291769067,0.294977729587571,"Tlr3"
"Gpm6a",18.8020656082809,1.5266424588802,0.369429733189172,4.13242985533723,3.58948327289283e-05,0.0196165203954133,"Gpm6a"
"Cpe",53.5831728407729,2.28525474875476,0.286694285658301,7.97105091755635,1.57330666681598e-15,8.67678626749014e-12,"Cpe"
"Ncan",3.29127611255717,2.90695550738297,1.05064821021353,2.76682097692069,0.00566058303947164,0.767524475039468,"Ncan"
"Jund",249.697659969472,0.259952582809815,0.112808632677521,2.30436781866618,0.0212020049070109,0.999789643489582,"Jund"
"Klf2",18.2627033529494,1.28870786190381,0.397938597466296,3.23845907411121,0.00120177261570679,0.296637026184967,"Klf2"
"Gm30329",29.9032711383738,-0.796962153227573,0.285274169731654,-2.79367092357939,0.00521134804509457,0.761728017800687,"Gm30329"
"Smarca5",209.601863121294,-0.352123166114984,0.133038405445876,-2.64677831138196,0.00812626061287788,0.930800738197876,"Smarca5"
"Clgn",42.2915630908642,-0.562934745706506,0.252430409708312,-2.23005915316221,0.0257435160854633,0.999789643489582,"Clgn"
"Scoc",942.359342655041,-0.223325460935736,0.111115429543922,-2.00985103376178,0.0444469575760035,0.999789643489582,"Scoc"
"Gm39214",2.07832419607133,-2.33062610875699,1.17791427952098,-1.97860417288156,0.0478605894756324,0.999789643489582,"Gm39214"
"Mt3",136.924153716739,1.24213801404555,0.169652296641625,7.32166931208393,2.44905067081322e-13,8.10390866972095e-10,"Mt3"
"Mt2",18.2110997830053,2.0812500908589,0.426035393675412,4.88515771636702,1.03346094659661e-06,0.00106866321009006,"Mt2"
