"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Ankrd17",132.699605608899,-0.463594470648316,0.160235153472326,-2.89321325940118,0.00381322290115675,0.121658796689197,"Ankrd17"
"Sparcl1",61.5351366288098,-1.38039233582802,0.697147505156402,-1.98005777201819,0.0476970374272987,NA,"Sparcl1"
"Atp5k",214.086989765758,0.507745650075023,0.168413943546365,3.01486705544212,0.00257091918441072,0.0983821071293649,"Atp5k"
"Miat",2.55208884071621,-3.38668241086214,1.32195236474416,-2.56187930910625,0.0104107489542546,NA,"Miat"
"Git2",332.626292460633,-0.274556540683966,0.110773230782236,-2.47854593339165,0.0131919124124491,0.24525808992159,"Git2"
"Rpl6",2008.56520635603,0.18951837518624,0.0818772394852627,2.31466493469595,0.0206312761959613,0.299266863501857,"Rpl6"
"Myl2",27.3200936028383,0.726740524021168,0.323787385347337,2.24449918961966,0.0248003010046826,NA,"Myl2"
"Rad9b",14.3953394090316,0.919599778437073,0.449855021653898,2.0442136558933,0.0409324447010872,NA,"Rad9b"
"4932422M17Rik",1.27909803787088,3.50198156215404,1.75575657894819,1.99457123165214,0.0460896638348646,NA,"4932422M17Rik"
"Denr",152.753456077294,0.285230988265053,0.142701078308655,1.9988005111504,0.045629942475721,0.431767197619726,"Denr"
"Tmed2",314.77910353492,0.224005740229515,0.109685357959113,2.04225745712584,0.0411259997279626,0.406429391519966,"Tmed2"
"Auts2",4.52861875785627,-2.16554529003596,0.879355231809466,-2.4626512832361,0.0137913977367703,NA,"Auts2"
"Clip2",47.3622622794191,-0.619283496173157,0.266779626406538,-2.32132979761149,0.0202690512157274,NA,"Clip2"
"Lat2",85.6863915615704,0.399715853347145,0.198157777162276,2.01715955372173,0.0436788654165861,NA,"Lat2"
"Eln",1.48992320680089,-3.54905777253012,1.53233168381532,-2.31611589711008,0.0205519415452871,NA,"Eln"
"Baz1b",122.156978868381,-0.423856835864656,0.16934107133159,-2.50297717223422,0.0123153487115672,0.232232289989554,"Baz1b"
"Hspb1",10.7813579315655,-1.28755040107177,0.586838408954173,-2.19404589308727,0.0282321104355915,NA,"Hspb1"
"Tsc22d4",473.441456488546,0.223026808370283,0.109175040094388,2.04283697242028,0.0410685792393361,0.406429391519966,"Tsc22d4"
"Mmd2",5.84870837877965,-1.85705594117678,0.776105031004036,-2.39278946404243,0.0167208327335112,NA,"Mmd2"
"Actb",8894.00061897788,0.50508816384434,0.208807319834217,2.41891981682135,0.0155666711657909,0.268075733745263,"Actb"
"Kdelr2",151.472787497771,0.44351414867615,0.170362657956333,2.60335307042363,0.00923168281838095,0.188927462329657,"Kdelr2"
"Atp5j2",378.514959553953,0.306345812305958,0.120660225488551,2.53891297704417,0.0111197478510904,0.212313108970044,"Atp5j2"
"Flt1",10.5210376973393,-1.4772437792456,0.578315139127456,-2.55439237069674,0.01063733105255,NA,"Flt1"
"Hmgb1",769.996316505292,0.295063027281004,0.0860960591358962,3.42713743512079,0.00060998026315813,0.0402586973684366,"Hmgb1"
"Alox5ap",451.545596358944,0.19509415590682,0.0965099705535038,2.02149223326789,0.0432288355345958,0.41499682113212,"Alox5ap"
"Ppp1r9a",287.530668594778,-0.248582531218861,0.117144606039976,-2.12201431736457,0.0338365357574817,0.370657487135899,"Ppp1r9a"
"Sem1",283.327222704219,0.458513931039357,0.129097400299697,3.5516898866664,0.000382765695056884,0.0315781698421929,"Sem1"
"Ndufa4",448.029997279355,0.379081624501204,0.107473517406176,3.52720962010145,0.000419964134781836,0.0316420634328335,"Ndufa4"
"Ptprz1",19.1373045905769,-1.76957644919701,0.457778640364327,-3.86557233816911,0.000110828993131887,NA,"Ptprz1"
"Gpr37",4.16766894418593,-1.86096026662391,0.860817128902504,-2.16185320219701,0.0306294931410212,NA,"Gpr37"
"Atp6v1f",365.382850216997,0.210984486617732,0.107597597036254,1.96086615713772,0.0498946381126613,0.449150586637788,"Atp6v1f"
"Smo",82.81177192566,-0.385772333385807,0.186520702466513,-2.06825477431958,0.0386160720675423,NA,"Smo"
"Bpgm",70.0995053112777,-2.14553157481081,0.708444625071944,-3.02850992001376,0.00245763008370431,NA,"Bpgm"
"Cald1",9.61081624816011,-2.09737752835092,0.622069921805014,-3.37161057757802,0.000747300325293835,NA,"Cald1"
"Slc13a4",6.91659844191562,-1.66408561472967,0.713270279950503,-2.33303652417026,0.0196462284423007,NA,"Slc13a4"
"Ptn",49.9510665196052,-1.46661099285062,0.334153501410485,-4.38903374245654,1.13855404627249e-05,NA,"Ptn"
"Zc3hav1",56.9274337643102,0.456569186239585,0.228243096018971,2.00036362195874,0.0454610135692383,NA,"Zc3hav1"
"Mkrn1",175.436461756225,-0.62095489277726,0.306862283032664,-2.02356212252766,0.0430152256262168,0.414453268807345,"Mkrn1"
"Ndufb2",110.932942552656,0.37082720119395,0.177033310956251,2.09467472076817,0.036199917902479,0.382271133050178,"Ndufb2"
"Mrps33",187.410193711438,0.381352224347032,0.141869192362791,2.68805522887471,0.00718695086098432,0.170276798443646,"Mrps33"
"Rarres2",2.50639529811163,-2.80301207848436,1.17429541167928,-2.38697354226732,0.0169877137845096,NA,"Rarres2"
"Cbx3",204.45306645731,0.412956594626999,0.129584869178607,3.18676553246212,0.00143873355728183,0.0690592107495278,"Cbx3"
"Snca",37.2459048266333,-2.34659381453016,1.10711504382008,-2.11955733745003,0.0340433935287897,NA,"Snca"
"Hk2",306.932407235565,0.376144087971566,0.142665769999451,2.63654055189982,0.0083756188468539,0.177286726960545,"Hk2"
"Gm38843",58.9696525842569,0.561980506040443,0.248302081596953,2.26329357541455,0.0236175980709298,NA,"Gm38843"
"Snrpg",253.425323334218,0.530654058875682,0.13923736444966,3.81114696456018,0.00013832349653563,0.0187792182556703,"Snrpg"
"Tatdn2",31.8644784587934,-0.644038563870067,0.305643131177306,-2.10715863755647,0.0351038309429423,NA,"Tatdn2"
